laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,screen_width,screen_height,IPS Panel,CPU Brand,CPU GHz,MemoryAmount,MemoryType
800,Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel,Windows 10,1.22,202.9,1920,1080,0,Intel,1.1,32,Flash
801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel,Windows 10,1.37,1970.0,1920,1080,1,Intel,2.7,512,SSD
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD,Windows 10,2.08,959.0,1920,1080,0,Intel,2.5,256,SSD
803,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,512GB Flash Storage,Intel,macOS,0.92,1165.0,2304,1440,1,Intel,1.2,512,Flash
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.42,2330.0,2560,1440,1,Intel,2.5,256,SSD
805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel,Windows 10,1.63,299.0,1366,768,0,Intel,1.1,32,Flash
806,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel,Windows 10,1.95,810.0,1366,768,0,Intel,2.5,128,SSD
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.38,1349.0,1920,1080,1,Intel,2.7,256,SSD
808,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,256GB SSD,AMD,Windows 10,2.0,739.0,1920,1080,0,Intel,2.0,256,SSD
809,HP,ZBook 17,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia,Windows 10,3.14,2064.9,1920,1080,0,Intel,2.8,256,SSD
810,Asus,Pro P2540UA-XS51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,2.37,1099.0,1920,1080,0,Intel,2.5,256,SSD
811,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.29,1499.0,1920,1080,0,Intel,2.5,256,SSD
812,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.06,1749.0,3840,2160,0,Intel,2.5,256,SSD
813,Dell,Latitude 3180,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,128GB SSD,Intel,Windows 10,1.63,744.0,1366,768,0,Intel,1.1,128,SSD
814,HP,EliteBook 820,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel,Windows 10,1.26,1389.0,1366,768,0,Intel,2.6,256,SSD
815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel,Windows 10,2.1,780.0,1366,768,0,Intel,2.3,500,HDD
816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,1366x768,AMD A12-Series 9700P 2.5GHz,8,2TB HDD,AMD,Windows 10,2.04,629.0,1366,768,0,AMD,2.5,2000,HDD
817,Dell,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia,Windows 10,2.62,1679.0,3840,2160,0,Intel,2.8,512,SSD
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia,Windows 10,2.4,609.0,1920,1080,0,Intel,2.5,1000,HDD
819,HP,Omen 17-an012dx,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,AMD,Windows 10,3.74,1749.0,1920,1080,1,Intel,2.8,1000,HDD
820,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia,Windows 10,2.9,2415.0,1920,1080,0,Intel,2.8,512,SSD
821,Samsung,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,0.81,1499.0,1920,1080,0,Intel,2.5,256,SSD
822,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia,Windows 10,1.98,961.0,1920,1080,0,Intel,2.7,1000,HDD
823,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD,Windows 10,2.18,789.81,1920,1080,0,Intel,2.5,256,SSD
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.32,1859.0,1920,1080,0,Intel,2.7,256,SSD
825,Razer,Blade Stealth,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.5GHz,16,512GB SSD,Intel,Windows 10,1.29,1799.0,3840,2160,1,Intel,2.5,512,SSD
826,HP,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel,Chrome OS,1.23,385.0,1366,768,0,Intel,1.6,16,Flash
827,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,4.36,2505.02,1920,1080,1,Intel,2.8,128,SSD
828,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel,Windows 10,1.76,755.0,1366,768,0,Intel,2.3,500,HDD
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel,Windows 10,2.1,489.9,1366,768,0,Intel,2.0,500,HDD
830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel,Windows 10,1.25,1090.0,1366,768,0,Intel,2.5,128,SSD
831,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel,Windows 10,1.13,2499.0,1920,1080,1,Intel,2.7,512,SSD
832,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.4,1199.0,1920,1080,0,Intel,2.5,256,SSD
833,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB Flash Storage,Intel,Windows 10,1.13,1875.0,1920,1080,1,Intel,2.5,256,Flash
834,Toshiba,Satellite Pro,Notebook,14.0,1366x768,Intel Pentium Dual Core 4405U 2.1GHz,4,128GB SSD,Intel,Windows 10,1.75,499.0,1366,768,0,Intel,2.1,128,SSD
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.1,1358.0,1920,1080,0,Intel,2.5,256,SSD
836,Dell,Latitude 3480,Notebook,14.0,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel,Windows 10,1.76,585.0,1366,768,0,Intel,2.0,500,HDD
837,Acer,Chromebook 11,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel,Chrome OS,1.35,355.0,1366,768,1,Intel,1.6,32,Flash
838,Acer,Swift 3,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,128GB SSD,Intel,Windows 10,1.5,619.0,1920,1080,1,Intel,2.4,128,SSD
839,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,512GB SSD,Nvidia,Windows 10,3.49,5499.0,3840,2160,0,Intel,2.9,512,SSD
840,Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel,Windows 10,1.1,2099.0,2560,1440,1,Intel,2.6,512,SSD
841,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia,Linux,2.1,519.0,1920,1080,0,Intel,2.5,1000,HDD
842,Lenovo,Thinkpad T460,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 10,1.7,1186.0,1920,1080,0,Intel,2.3,256,SSD
843,Lenovo,ThinkPad T470s,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel,Windows 10,1.32,1650.0,1920,1080,1,Intel,2.6,256,SSD
844,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.21,2774.63,1920,1080,0,Intel,2.8,256,SSD
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.9,2419.0,1920,1080,0,Intel,2.8,256,SSD
846,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel,Windows 10,2.0,669.0,1366,768,0,Intel,2.4,500,HDD
847,Lenovo,N42-20 Chromebook,Notebook,14.0,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4,16GB Flash Storage,Intel,Chrome OS,1.5,325.0,1366,768,0,Intel,1.6,16,Flash
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB HDD,Intel,Windows 10,2.3,590.0,1920,1080,0,Intel,2.5,128,HDD
849,Asus,Rog GL702VM-GC017T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1TB HDD,Nvidia,Windows 10,2.73,1799.0,1920,1080,0,Intel,2.6,512,SSD
851,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,512GB SSD +  1TB HDD,Nvidia,Windows 10,4.42,3072.89,1920,1080,1,Intel,2.8,512,SSD
852,HP,ProBook 470,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Nvidia,Windows 10,2.63,910.0,1600,900,0,Intel,2.5,1000,HDD
853,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel,Windows 10,2.18,713.99,1366,768,0,Intel,2.5,128,SSD
854,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel,Windows 7,1.54,1870.0,1920,1080,0,Intel,2.5,512,SSD
855,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,256GB SSD,AMD,Windows 10,2.18,739.0,1920,1080,0,Intel,2.7,256,SSD
856,HP,Chromebook X360,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel,Chrome OS,1.4,615.0,1366,768,0,Intel,1.1,32,Flash
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,512GB SSD,Nvidia,Windows 10,1.45,1026.0,1920,1080,1,Intel,2.3,512,SSD
858,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.28,2277.0,1920,1080,0,Intel,2.5,256,SSD
859,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel,Windows 10,1.54,1468.0,1920,1080,0,Intel,2.5,512,SSD
860,HP,250 G6,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel,No OS,1.86,299.0,1366,768,0,Intel,1.6,128,SSD
862,Asus,Rog GL502VM-DS74,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.1,1899.0,1920,1080,0,Intel,2.8,128,SSD
863,Dell,Inspiron 5767,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD,Linux,2.83,865.0,1920,1080,0,Intel,2.7,1000,HDD
864,Lenovo,ThinkPad T470p,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia,Windows 10,1.96,1903.0,1920,1080,1,Intel,2.8,256,SSD
865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia,Windows 10,2.3,787.0,1920,1080,1,Intel,2.7,256,SSD
866,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel,Windows 10,1.9,945.0,1920,1080,0,Intel,2.5,128,SSD
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel,Windows 10,2.0,449.0,1366,768,0,Intel,1.1,1000,HDD
868,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel,Windows 10,1.28,2559.0,1920,1080,0,Intel,2.8,256,SSD
869,Dell,Inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,1TB HDD,Intel,Windows 10,1.62,649.0,1920,1080,0,Intel,2.3,1000,HDD
870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel,No OS,2.2,469.0,1920,1080,0,Intel,2.0,1000,HDD
871,Lenovo,ThinkPad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel,Windows 10,2.3,850.66,1920,1080,1,Intel,2.5,1000,HDD
872,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,AMD,Windows 10,1.84,1349.0,1920,1080,0,Intel,2.6,256,SSD
873,Toshiba,Portege X30-D-10X,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel,Windows 10,1.05,1285.0,1920,1080,0,Intel,2.5,128,SSD
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia,No OS,2.5,1017.0,1920,1080,1,Intel,2.5,1000,HDD
875,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7660U 2.5GHz,16,512GB SSD,Intel,Windows 10,1.29,2240.0,3200,1800,0,Intel,2.5,512,SSD
876,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel,Windows 10,2.07,910.0,1920,1080,0,Intel,2.3,500,HDD
877,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 10,1.2,1095.0,1366,768,0,Intel,2.3,256,SSD
878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.37,1950.0,1920,1080,1,Intel,2.7,256,SSD
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.56,902.0,1920,1080,1,Intel,2.5,256,SSD
880,Dell,Precision 3520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia,Windows 10,2.23,1778.0,1920,1080,0,Intel,2.8,1000,HDD
881,Lenovo,ThinkPad L570,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel,Windows 10,2.38,1055.0,1366,768,0,Intel,2.5,500,HDD
882,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD,No OS,2.2,479.0,1920,1080,0,Intel,2.0,1000,HDD
883,Toshiba,Tecra A50-D-11D,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,2.0,1388.0,1920,1080,1,Intel,2.7,256,SSD
884,Lenovo,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,180GB SSD,Intel,Windows 10,1.44,735.0,1920,1080,1,Intel,2.4,180,SSD
885,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Nvidia,Windows 10,1.23,1849.0,1920,1080,0,Intel,2.7,256,SSD
886,Dell,Latitude 7280,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel,Windows 10,1.6,1690.0,1920,1080,0,Intel,2.8,256,SSD
887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel,Linux,2.0,398.99,1366,768,0,Intel,1.1,1000,HDD
888,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Nvidia,Windows 10,1.28,935.0,1920,1080,1,Intel,2.3,256,SSD
889,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.18,912.5,1920,1080,0,Intel,2.5,128,SSD
890,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel,Windows 10,2.04,839.0,1920,1080,0,Intel,2.5,256,SSD
891,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel,Windows 10,1.28,1700.0,1920,1080,0,Intel,2.5,256,SSD
892,HP,Pavilion x360,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel,Windows 10,2.3,684.8,1366,768,0,Intel,2.5,500,HDD
893,Asus,VivoBook L402NA,Notebook,14.1,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel,Windows 10,1.65,348.0,1366,768,0,Intel,1.1,32,Flash
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,1TB HDD,Nvidia,Windows 10,2.2,669.0,1920,1080,1,Intel,2.5,1000,HDD
895,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel,Windows 10,2.2,369.0,1366,768,0,Intel,1.6,500,HDD
896,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel,Windows 10,1.28,1799.0,1920,1080,0,Intel,2.5,256,SSD
897,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD,Linux,2.18,455.7,1366,768,0,Intel,2.0,1000,HDD
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.2,1369.9,1920,1080,0,Intel,2.5,128,SSD
899,Acer,Chromebook C731-C78G,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel,Chrome OS,1.25,297.0,1366,768,1,Intel,1.6,32,Flash
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,1600x900,AMD A4-Series 7210 2.2GHz,4,500GB HDD,AMD,Windows 10,2.8,379.0,1600,900,0,AMD,2.2,500,HDD
901,HP,Probook 640,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel,Windows 10,1.95,1265.0,1920,1080,0,Intel,2.5,128,SSD
902,HP,Envy x360,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Intel,Windows 10,1.42,1399.0,3200,1800,0,Intel,2.7,256,SSD
903,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.17,1699.0,1920,1080,0,Intel,2.7,256,SSD
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.32,1799.0,1920,1080,1,Intel,2.5,256,SSD
905,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  2TB HDD,Nvidia,Windows 10,2.43,2649.0,3840,2160,1,Intel,2.6,512,SSD
906,Toshiba,Portege X30-D-10V,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.05,1475.0,1920,1080,0,Intel,2.5,256,SSD
908,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia,Linux,2.62,929.0,1920,1080,0,Intel,2.8,1000,HDD
909,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia,Windows 10,2.04,900.0,1920,1080,0,Intel,2.7,1000,HDD
910,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD,Windows 10,2.18,614.0,1366,768,0,Intel,2.0,1000,HDD
911,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,500GB HDD,Intel,Windows 10,1.9,935.0,1920,1080,0,Intel,2.6,500,HDD
912,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,8,512GB SSD,Intel,Windows 10,1.24,2013.1,3200,1800,0,Intel,1.3,512,SSD
913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,256GB SSD +  256GB SSD,Nvidia,Windows 10,3.58,1279.0,1920,1080,1,Intel,2.7,256,SSD
914,Dell,XPS 13,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,16,256GB SSD,Intel,Windows 10,1.22,1649.0,1920,1080,0,Intel,1.3,256,SSD
915,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB Flash Storage,Intel,Windows 10,1.13,2049.0,1920,1080,1,Intel,2.7,256,Flash
916,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,512GB SSD,Intel,Windows 10,1.95,1962.99,1920,1080,1,Intel,2.5,512,SSD
917,LG,Gram 15Z970,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel,Windows 10,1.08,2099.0,1920,1080,1,Intel,2.7,512,SSD
918,HP,Elitebook 820,Netbook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel,Windows 10,1.26,1483.0,1920,1080,0,Intel,2.7,512,SSD
919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core 3205U 1.5GHz,4,16GB Flash Storage,Intel,Chrome OS,2.2,359.0,1920,1080,1,Intel,1.5,16,Flash
920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.6,789.0,1920,1080,1,Intel,2.3,128,SSD
922,LG,Gram 14Z970,Ultrabook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel,Windows 10,0.98,1899.0,1920,1080,1,Intel,2.7,512,SSD
923,Dell,Latitude 5480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Intel,Windows 10,1.6,1205.0,1920,1080,0,Intel,2.8,256,SSD
924,HP,Elitebook Folio,Ultrabook,12.5,4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,240GB SSD,Intel,Windows 10,1.09,3100.0,3840,2160,0,Intel,1.2,240,SSD
925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6,256GB SSD,Nvidia,Windows 10,2.2,789.0,1920,1080,0,Intel,2.7,256,SSD
926,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia,Windows 10,2.04,1018.99,1920,1080,0,Intel,2.7,256,SSD
927,Acer,Aspire E5-575,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel,Windows 10,2.4,499.0,1920,1080,0,Intel,2.4,1000,HDD
928,Lenovo,ThinkPad 13,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel,Windows 10,1.44,881.0,1920,1080,0,Intel,2.5,128,SSD
